GeneID,T0,T30min,T3h,T6h,T12h,T24h,T4d
ENSG00000204544,51.41956469,48.1322679,50.9795625,48.91137577,48.20139262,48.41369674,66.47056608
ENSG00000261272,39.66051355,38.43764904,36.60612144,43.02364529,35.50081546,38.7974114,27.42149992
ENSG00000145113,61.35086783,47.37487581,52.27185352,55.58233647,51.44409317,56.03636195,69.21271607
ENSG00000117983,38.04303747,41.99739189,35.12921741,39.21552603,37.0883876,38.64104903,98.90871251
ENSG00000184956,31.15258936,33.09803474,28.24578967,31.97739863,29.58964256,31.09656499,21.44828947
ENSG00000171195,37.07255182,39.11930193,34.20615239,35.27236708,39.41907862,30.51020613,41.23853477
ENSG00000172551,37.12107611,35.52168945,37.13358717,42.59151827,37.22350013,38.85604728,49.44372776
ENSG00000090432,32.02602645,33.74181802,38.63686449,34.54315275,32.46078369,36.15879652,51.48439752
ENSG00000172732,37.31517324,35.63529826,37.8456659,37.86512913,40.33108815,41.06466565,53.80140799
ENSG00000030304,35.64917288,30.29568396,29.59082727,35.13732738,32.5958962,34.38017462,33.41596735
ENSG00000272573,33.57880349,31.50751133,31.99079634,31.14015256,24.86070426,30.52975144,12.24401857
ENSG00000132781,57.16160478,56.5393202,61.87172976,56.01446349,59.28061952,57.63907616,72.40126258
ENSG00000141971,53.95900213,57.1831035,54.64544929,46.91278837,57.35526607,54.60955537,73.7617091
ENSG00000196814,45.15993225,45.06482989,48.39498043,49.50555042,45.06002645,46.43962189,46.61654987
ENSG00000167508,36.50643519,36.12760313,39.50718294,44.2390025,37.5275033,36.43243064,57.50012194
ENSG00000110921,60.00836269,57.22097309,57.99485666,60.55179708,49.99163356,64.65583722,42.32264059
ENSG00000013364,34.38754153,37.22582167,37.2654536,32.59858121,41.98621657,39.67694969,30.75884525
ENSG00000157601,50.88579758,49.76066092,44.14888133,45.18428033,54.24767804,51.58003459,51.2293138
ENSG00000183486,41.65000913,40.63408611,39.79728909,42.99663735,42.08755096,41.53375274,24.9769476
ENSG00000059728,58.81143038,62.86354424,65.43212341,57.4458842,76.54124436,62.40812824,99.75899157
ENSG00000213347,43.25131046,40.17965086,43.88514847,37.48701799,30.43409584,38.03514488,26.08231039
ENSG00000123933,42.42639765,36.39269037,42.17088486,42.67254209,47.05293618,39.36422495,61.75151726
ENSG00000119950,54.57364305,47.07191897,48.92244617,47.64200269,48.03250197,51.07185691,52.65353125
ENSG00000101825,52.42239985,49.45770409,53.27403841,49.50555042,46.27603916,45.81417243,67.49090096
ENSG00000182534,53.00469124,57.37245151,60.57943872,61.79416222,71.94741856,57.26771556,50.29400684
ENSG00000162576,39.67668833,41.20213019,40.06102196,42.40246272,35.39948107,46.08780658,28.31429294
ENSG00000179820,35.18010481,35.55955906,31.64794361,33.73291461,34.79147471,33.48109104,29.14331503
ENSG00000185105,51.9533318,53.43401261,46.73346339,49.93767743,51.81565262,49.64505035,28.16549411
ENSG00000118513,40.03253306,42.11100071,43.27856289,40.53891499,37.66261581,39.38377026,33.84110689
ENSG00000132382,50.40055476,49.00326883,55.67400746,49.53255836,50.19430235,50.85685865,59.73210449
ENSG00000185697,32.39804595,32.22703381,28.61501567,30.38393029,33.54168387,31.9174674,34.67012898
ENSG00000101057,38.35035792,39.30864995,42.03901843,42.86159766,42.86444796,44.09418644,43.04537778
ENSG00000196091,60.84945025,62.10615213,58.23221624,49.88366154,62.38820755,56.6031755,40.15442896
ENSG00000086967,26.10606398,29.00811741,28.5886424,29.33062071,24.79314799,25.5652464,27.33647202
ENSG00000134571,46.76123357,47.56422382,42.80384373,48.56027259,48.30272701,47.47552256,55.33191032
ENSG00000133055,49.44624386,51.76774997,45.88951823,49.18145516,43.20222928,48.08142671,35.7329778
ENSG00000221986,46.0010198,42.64117519,49.18617902,44.61711363,41.64843525,42.1201116,51.20805683
ENSG00000136997,45.28933032,47.48848462,45.96863809,53.93485225,47.35693936,48.15960788,25.8059697
ENSG00000214114,48.6860301,46.04943964,50.92681592,44.2390025,48.4040614,48.64824028,76.24877537
ENSG00000136449,42.53962099,43.5879153,44.70272035,42.99663735,46.03959226,42.29601926,47.38180103
ENSG00000134323,30.53794844,30.86372803,27.19085821,28.62841432,26.61716705,33.2270022,28.54811969
ENSG00000120279,59.79809079,54.00205668,61.60799689,60.44376532,57.35526607,54.35546653,51.67571031
ENSG00000172936,39.95165925,37.33943048,44.5972272,40.59293087,39.31774423,37.8787825,31.80043713
ENSG00000104177,57.97034283,58.50853966,54.40808972,52.6114633,64.27978288,54.59001008,43.44926033
ENSG00000172927,51.74305989,47.07191897,50.87406935,52.31437597,53.87611859,44.81736237,64.6424661
ENSG00000111049,43.78507756,41.58082625,44.06976148,45.7244391,45.46536402,45.30599477,77.41790908
ENSG00000111046,28.8234238,34.68855815,28.66776226,26.89990628,26.41449826,29.0052184,61.5389475
ENSG00000109061,27.82058862,26.81168031,30.85674502,30.1138509,27.79940164,27.55886653,32.31060457
ENSG00000133026,25.65317068,28.25072529,25.5029679,23.90202516,26.92117023,27.2265965,33.05459873
ENSG00000133392,32.98033734,33.17377395,26.90075207,29.06054132,31.14343659,33.83290635,13.71074996
ENSG00000006788,35.00218243,38.47551863,34.1797791,37.3519783,39.04751919,38.81695668,49.84761033
ENSG00000105357,44.77173799,39.99030284,42.56648415,42.13238333,43.74267935,46.30280483,49.63504055
ENSG00000144821,53.50610884,49.83640012,49.4235386,54.33997132,58.03082867,51.01322102,63.72841609
ENSG00000125414,46.0010198,54.57010076,44.67634706,50.45082824,57.25393167,51.540944,53.39752542
ENSG00000109063,33.10973541,36.619908,37.05446731,30.32991442,34.9941435,37.66378425,72.84765909
ENSG00000264424,41.69853342,42.64117519,37.6346796,42.02435158,43.54001057,42.21783809,40.06940104
ENSG00000197616,41.5853101,40.48260771,46.41698395,40.45789118,49.41740533,44.2310035,26.33739411
ENSG00000092054,40.27515447,32.71933869,33.30946065,37.75709737,37.83150648,36.74515538,27.8891534
ENSG00000078814,60.93032406,63.3937187,63.37500708,64.87306715,66.54291763,63.60039127,64.47241028
ENSG00000133020,59.02170227,59.03871413,59.60362714,57.87801121,56.1730315,58.45997857,42.93909289
ENSG00000100345,52.60032222,49.38196486,51.11142893,51.9092569,58.46994438,48.27687965,49.82635334
ENSG00000168530,36.97550326,35.06725419,40.56211439,39.10749427,41.8173259,37.13606127,29.56845458
ENSG00000106436,47.87729207,48.1322679,47.97300786,49.39751866,38.30440031,45.79462715,24.57306505
ENSG00000101608,36.08265646,36.99103013,31.2048724,35.45602105,41.83083716,34.17299449,22.80448459
ENSG00000118680,59.35490235,57.66783443,58.86517511,56.84630797,72.10955359,60.23078234,49.00158265
ENSG00000111245,45.74222364,52.37366366,45.09831964,44.5901057,38.91240666,42.29601926,26.25236621
ENSG00000160808,30.99084176,32.26490343,32.12266276,25.90061257,27.90073603,27.48068535,68.44746491
ENSG00000198336,38.81942599,35.8246463,38.42587819,37.64906561,34.352359,41.76829628,33.734822
ENSG00000215375,46.98768021,44.2316986,48.21036744,45.48136766,45.63425469,43.33191992,86.81349277
ENSG00000092841,56.06172103,57.14523388,61.26514417,60.55179708,67.38737091,60.25814576,51.52691148
ENSG00000196465,40.53395064,45.55713477,46.89170311,40.83600231,39.04751919,39.05150023,47.78568358
ENSG00000106631,54.46041971,55.40323205,52.90481239,49.04641548,65.86735502,54.72682714,53.31249752
ENSG00000101335,45.66134983,46.73109253,44.35986762,43.42876436,45.43158591,46.51780307,30.05736502
ENSG00000007944,36.587309,41.73230467,37.6346796,37.27095449,34.69014032,39.18831729,47.8707115
ENSG00000065534,44.69086418,42.18673993,43.27856289,46.37262961,36.3114906,43.15601227,74.82455792
ENSG00000101306,51.17694328,55.10027522,46.36423739,47.83105826,46.64759862,46.8109825,52.78107311
ENSG00000140795,28.77489952,29.80337911,32.01716961,32.76062884,32.35944929,33.03154923,30.97141504
ENSG00000145949,48.31401061,54.38075272,51.7443878,51.28807433,48.91073336,50.23140921,53.82266496
ENSG00000180209,33.86994918,30.03059674,32.62375521,34.24606542,30.9407678,31.85883151,44.63965104
ENSG00000085274,48.54045725,48.28374632,53.61689113,52.6114633,65.49579559,54.33592125,80.13880211
ENSG00000145555,35.37420194,36.65777759,38.05665219,41.72726426,33.60924012,35.82652649,28.31429294
ENSG00000091536,53.78107976,64.37832842,65.66948299,54.90713802,59.68595709,56.6031755,40.49454058
ENSG00000041515,52.50327366,50.78314025,48.263114,48.5062567,53.09922159,51.5018534,58.20160217
ENSG00000196535,33.43323064,34.12051408,35.84129614,37.64906561,35.70348424,32.01519388,20.00281506
ENSG00000133454,43.63950472,40.06604204,41.5115527,40.83600231,48.4040614,45.46235712,74.71827305
ENSG00000278259,67.88547121,67.40789684,59.41901413,68.30307529,63.50288586,70.38260876,86.32458232
ENSG00000166866,27.86911291,32.113425,26.32053976,27.60211267,30.80565527,29.57203195,25.35957318
ENSG00000128641,41.7470577,37.56664811,40.29838153,39.89072448,47.86361132,37.11651598,32.3531185
ENSG00000197879,51.46808897,42.86839282,49.97737761,51.15303464,44.48579824,44.79781708,44.46959521
ENSG00000176658,63.17861581,68.0138105,67.99033219,75.24411536,69.75184007,62.72085298,100.6517846
ENSG00000157483,28.95282189,26.84954992,29.16885469,29.62770802,37.66261581,31.87837682,69.3827719
ENSG00000142347,42.10290245,48.81392079,43.33130945,38.54032757,47.79605505,45.95098952,56.28847427
ENSG00000136286,49.20362245,48.66244238,47.18180927,48.5062567,52.01832141,48.23778908,59.49827774
ENSG00000174527,53.27966218,55.40323205,54.53995616,58.76927317,55.531247,56.75953787,18.70613948
ENSG00000095777,43.94682518,45.93583082,42.6719773,41.80828808,39.38530048,43.64464464,26.06105342
ENSG00000071909,40.88979539,36.46842958,37.74017275,36.24465285,38.23684405,36.97969892,38.60266965
ENSG00000197535,59.83044031,54.38075272,53.35315827,57.85100327,53.47078102,49.29323503,49.16738707
ENSG00000167306,59.55546937,58.96297492,57.04541836,62.14526542,60.15885091,56.6422661,75.97243466
ENSG00000128833,41.35886344,39.53586758,41.93352528,35.67748615,42.76311357,39.87240264,51.059258
ENSG00000196586,42.07055292,42.41395756,41.06320683,42.1863992,44.24935132,43.07783109,67.57592889
ENSG00000137474,66.47826702,60.74284635,65.27388369,67.57386096,64.00955782,63.05312298,69.48905679
ENSG00000169994,30.06888039,31.73472896,28.29853624,27.46707298,24.01625099,28.06704422,33.6497941
ENSG00000066933,40.37220303,42.64117519,39.40168979,41.45718488,42.15510721,43.33191992,52.82358705
ENSG00000099331,35.82709523,34.84003656,30.77762516,36.5687481,29.15052686,34.82971642,26.86881852
ENSG00000034971,52.17977843,55.36536246,49.44991189,47.69601856,44.48579824,47.10416193,50.27274985
ENSG00000141052,49.54329243,44.72400345,48.73783316,45.88648673,51.44409317,51.36503634,37.26348012
ENSG00000129152,53.40906027,52.44940286,53.16854526,54.96115391,46.74893301,50.85685865,50.95297311
ENSG00000138119,35.08305624,41.01278217,31.27871761,32.9496844,31.21099284,31.9174674,32.56568829
ENSG00000122180,51.80775895,52.41153327,51.48065493,52.31437597,47.52583001,51.36503634,29.67473944
ENSG00000101605,40.69569826,34.80216697,38.16214534,36.02858933,36.85194068,38.38696019,31.48158248
ENSG00000036448,50.06088478,50.10148736,51.11142893,50.85594731,40.87153825,50.81776807,64.62120911
ENSG00000142661,37.21812467,36.46842958,38.42587819,37.43300212,38.4057347,36.94060832,90.25712299
ENSG00000120729,42.03820339,44.98909069,44.25437449,42.64553416,45.43158591,45.75553655,24.65809295
ENSG00000177791,28.06321004,29.91698793,30.09191972,30.41093823,24.99581677,26.07342408,52.05833589
ENSG00000172399,39.87078546,43.32282808,44.2016279,43.91490724,45.12758273,46.59598426,44.46959521
ENSG00000164591,47.65084541,41.1642606,38.66323777,39.99875622,32.19055863,38.19150722,23.87158481
ENSG00000138347,56.91898336,56.38784179,60.60581201,51.1260267,56.00414083,56.6422661,46.70157777
ENSG00000176182,47.02002974,49.53344329,49.68727147,43.48278023,46.91782365,42.23738337,46.53152197
ENSG00000124920,41.68235866,42.30034875,37.29182689,43.59081199,36.41282499,41.80738688,65.04634865
ENSG00000170011,37.15342564,31.20455448,33.12484764,37.08189892,37.39239077,36.10016063,21.4270325
ENSG00000162601,34.40371629,34.65068854,37.55555974,35.46142263,37.96661899,34.4388105,64.32361145
ENSG00000196132,57.46892523,52.37366366,51.48065493,54.25894751,44.35068571,51.87321403,35.66920687
ENSG00000186487,44.8040875,44.38317701,39.92915551,47.39893125,47.49205187,45.57962889,30.65256039
ENSG00000170476,37.91363938,32.68146907,37.92478576,35.38039882,35.33192479,38.60195843,21.80965808
ENSG00000099326,49.41389433,47.90505027,41.6961657,48.31720115,47.79605505,42.92146872,36.2856592
ENSG00000204899,28.80724905,30.86372803,33.04572778,32.1664542,30.77187713,29.02476368,25.99728249
ENSG00000173272,35.51977479,36.69564721,33.15122093,34.51614481,36.32837965,34.38994727,74.22936258
ENSG00000152082,29.84243373,29.08385661,30.77762516,32.69310899,26.14427322,33.04132189,33.16088363
ENSG00000102921,58.87612942,52.67662049,47.70927499,51.3420902,67.01581148,54.27728536,45.10730451
ENSG00000078177,37.88128987,38.21043141,38.16214534,35.32638295,33.20390255,35.8069812,43.61931615
ENSG00000139597,42.73371812,44.34530742,49.60815161,43.6718358,47.52583001,48.39415143,48.48716381
ENSG00000244754,43.97917469,48.8517904,46.49610381,45.75144702,45.16136085,42.51101752,47.50934289
ENSG00000145911,64.76374237,64.34045883,67.27825346,58.20210647,63.84066718,66.78627442,80.58519862
ENSG00000156239,46.84210736,47.79144145,48.07850099,46.02152641,52.86277467,47.84688316,56.86241264
ENSG00000102030,51.1607685,51.72988038,52.27185352,51.50413783,57.92949428,52.65502583,52.14336381
ENSG00000156269,32.7053664,34.15838367,31.25234431,28.89849369,26.92117023,31.956558,50.5065766
ENSG00000164134,43.75272805,53.20679498,46.89170311,46.56168517,46.58004234,44.40691116,65.68405795
ENSG00000172766,38.44740649,40.63408611,47.39279555,42.67254209,45.5329203,37.74196544,39.66551849
ENSG00000173418,37.68719274,38.28617061,39.40168979,43.80687549,43.54001057,38.38696019,49.37995683
ENSG00000111300,57.12925525,54.72157916,52.37734667,55.60934442,50.32941486,54.08183239,36.71079874
ENSG00000139977,37.23429943,32.60572987,36.57974816,36.91985129,38.67595974,36.37379475,35.32909525
ENSG00000135040,56.49843958,57.75114757,54.24985,54.42099513,58.63883503,58.26452562,49.93263823
ENSG00000183011,50.46525379,47.63996305,47.02356955,49.82964567,51.20764627,52.38139169,35.81800572
ENSG00000110583,55.7058763,59.98545426,52.82569254,59.30943192,63.536664,61.50904465,75.0371277
ENSG00000121579,40.35602828,37.3773001,37.15996045,41.21411344,40.33108815,37.80060133,34.43630223
ENSG00000122390,59.34519749,50.55592262,66.56617473,57.87801121,52.72766216,56.72044727,73.97427886
ENSG00000138744,36.65200804,27.417594,31.59519704,30.54597792,29.25186125,31.66337856,44.660908
ENSG00000077616,27.72354006,28.17498609,33.46770037,29.60070009,33.74435265,32.64064334,14.05086159
ENSG00000168060,40.59864969,39.49799797,45.78402508,40.80899436,49.07962403,45.07145122,36.94462547
ENSG00000177694,34.8080853,29.87911831,40.50936782,36.19063696,37.93284087,36.29561358,70.36059281
ENSG00000138386,32.93181306,32.22703381,35.23471056,31.76133513,31.34610537,35.27925822,39.66551849
ENSG00000166886,29.01752093,31.69685935,35.10284411,34.16504161,29.38697378,29.88475669,50.80417428
ENSG00000173559,45.74222364,48.28374632,43.48954917,45.88648673,47.79605505,44.89554356,39.87808825
ENSG00000139579,51.88863274,58.96297492,53.32678498,50.31578856,50.29563674,56.89635493,81.28667885
ENSG00000196531,36.06971665,33.24951315,36.31601529,34.21905749,36.88571881,32.7383698,35.562922
ENSG00000253506,36.78140613,35.48381986,32.0435429,30.08684298,33.44034947,31.89792211,32.03426385
ENSG00000136274,52.68119603,56.99375546,52.58833296,56.06847936,57.86193803,61.41131817,91.2562009
ENSG00000160877,51.46808897,48.28374632,52.06086724,54.01587606,57.01748475,50.42686216,75.56855211
ENSG00000148411,44.88496131,41.35360862,50.87406935,48.58728052,44.01290441,48.90232912,42.96034989
ENSG00000008130,52.81059411,57.29671231,51.87625423,48.47924878,56.9499285,52.55729935,60.51861262
ENSG00000152620,35.64917288,41.20213019,30.48751902,36.7848116,28.94785807,31.78065034,28.10172318
ENSG00000172890,49.00952532,48.47309434,52.32460011,50.04570917,52.08587766,51.65821577,73.10274281
ENSG00000159593,37.67101797,35.14299341,31.41058403,36.29866872,43.30356367,35.51380177,40.47328361
ENSG00000145414,38.65767839,44.79974268,39.90278224,37.83812119,43.60756684,42.1201116,47.8707115
ENSG00000198951,27.01185059,26.50872348,28.40402939,29.24959689,23.30691024,30.35384378,17.74957553
ENSG00000124357,55.31768204,50.59379223,51.55977479,54.96115391,56.61214718,54.21864947,70.97704515
ENSG00000108784,49.78591384,55.17601442,49.18617902,49.82964567,52.18721206,52.400937,33.18214059
ENSG00000103174,25.32967546,24.4258952,26.58427263,28.35833494,28.57629864,24.49025516,35.20155339
ENSG00000161653,46.55096167,46.99617975,44.4126142,43.18569292,39.21640984,45.05190591,56.13967541
ENSG00000171169,33.23913351,32.45425144,29.48533412,28.89849369,43.23600739,36.43243064,33.96864875
ENSG00000249437,66.62383986,59.72036701,65.66948299,61.03793996,65.6309081,63.50266479,66.66187887
ENSG00000102452,58.39088659,62.25763055,61.97722291,61.63211459,68.33315858,59.12451861,57.84023356
ENSG00000105835,50.02853525,51.16183631,50.0037509,52.63847122,45.12758273,47.59279433,38.98529523
ENSG00000111704,46.53478691,44.38317701,44.64997378,45.48136766,45.02624834,45.40372123,49.93263823
ENSG00000205857,43.65567949,40.86130374,45.44117237,42.48348653,39.75685994,41.08421096,55.67202193
ENSG00000188613,30.48942416,27.72055083,32.8083682,27.03494597,26.4482764,30.23657201,28.01669526
ENSG00000188425,39.77373689,46.80683173,47.20818254,39.02647045,35.97370928,41.3187545,43.4067464
ENSG00000187556,42.02202864,35.180863,37.10721388,35.48843058,31.44743976,36.02197943,22.40485342
ENSG00000170191,39.59581451,41.50508704,41.61704585,42.13238333,37.22350013,40.12649147,32.96957084
ENSG00000095380,44.09239803,43.36069767,46.46973054,44.75215333,51.54542756,48.02279082,54.73671495
ENSG00000187109,42.44257243,49.11687764,45.88951823,47.29089949,47.86361132,43.19510286,60.39107076
ENSG00000186462,50.22263238,49.04113842,48.13124758,44.64412157,41.07420704,50.54413393,47.76442661
ENSG00000186310,39.54729023,41.69443506,37.95115904,40.43088324,37.96661899,36.62788361,32.71448712
ENSG00000205531,49.23597198,52.7144901,47.3136757,48.53326465,50.8023087,53.94501533,60.68866844
ENSG00000177432,60.94649881,56.65292901,69.46723622,69.70748807,68.43449297,68.79943983,64.74875097
ENSG00000105402,43.99534947,46.01157003,45.9422648,36.7848116,40.97287264,46.79143721,67.78849864
ENSG00000125814,15.51159564,18.89693288,16.82615668,15.66460406,14.76104315,17.72758294,11.18116973
ENSG00000161048,59.40989653,67.55937524,65.77497614,63.30660676,51.71431823,63.09221358,60.43358472
ENSG00000134265,35.51977479,35.27553702,32.63694185,32.93618043,27.71495631,30.28543524,20.62989587
ENSG00000131400,38.41505698,38.28617061,38.58411791,35.46142263,38.57462535,34.82971642,26.93258945
ENSG00000141562,48.00669014,47.67783264,49.50265846,50.47783619,59.92240401,55.91909018,82.15821487
ENSG00000137513,54.4280702,51.65414116,53.4850247,50.69389969,56.98370663,57.26771556,37.85867548
ENSG00000132780,43.75272805,43.70152412,51.82350766,42.99663735,44.08046067,46.65462015,57.73394866
ENSG00000171428,45.30550509,43.20921927,46.97082297,44.56309776,39.62174741,47.31916019,37.05091036
ENSG00000135372,45.4672527,48.58670316,51.1641755,50.9099632,56.37570028,52.10775757,37.87993245
ENSG00000090971,33.25530826,31.20455448,32.14903605,36.62276397,34.79147471,36.13925121,29.69599644
ENSG00000167011,37.10490135,37.33943048,35.81492285,41.05206581,39.21640984,35.27925822,10.54346043
ENSG00000156006,34.40371629,32.0376858,34.07428595,34.00299398,33.64301826,35.8069812,16.02776042
ENSG00000144035,53.79725453,48.43522475,49.18617902,48.26318526,50.19430235,47.76870199,42.45018245
ENSG00000185818,26.78540394,28.78089978,29.93368,26.33273958,23.20557585,28.30158776,21.57583133
ENSG00000109065,64.71521809,64.60554605,61.34426403,62.36132892,57.45660046,64.59720134,87.83382765
ENSG00000134369,40.24280494,34.42347091,39.0060905,35.81252583,44.75602328,37.80060133,18.23848599
ENSG00000166833,41.27798965,46.61748371,44.83458677,44.50908189,43.23600739,46.57643895,53.52506728
ENSG00000067798,52.53562319,48.32161594,51.13780222,50.47783619,51.61298384,46.94779958,47.29677313
ENSG00000151779,53.02086601,54.15353509,53.66963771,48.18216145,51.78187449,54.0622871,62.75059517
ENSG00000172915,49.02570007,52.75235972,45.96863809,50.7749235,56.27436589,50.09459213,39.70803245
ENSG00000144426,43.84977662,40.3689989,43.48954917,43.1046691,36.75060628,42.35465515,43.02412082
ENSG00000160796,43.83360185,46.31452686,42.27637801,41.91631983,42.96578235,43.72282584,60.07221611
ENSG00000158747,34.71103674,25.59985296,29.37984099,28.30431907,25.40115434,31.46792562,73.1239998
ENSG00000104320,52.76206982,52.03283722,54.27622329,57.31084451,48.84317711,54.1013777,56.43727309
ENSG00000142794,43.25131046,44.19382899,42.56648415,39.99875622,31.85277733,40.20467267,41.3873336
ENSG00000270231,51.8239337,56.74760303,51.03230907,54.44800308,51.88320888,47.81756522,70.94515968
ENSG00000269713,38.683558,35.67316787,40.1295925,41.97033571,37.93959649,37.19860622,18.57009483
ENSG00000188554,43.67185424,45.06482989,45.88951823,40.56592292,45.02624834,46.02917069,17.94088832
ENSG00000104490,51.37104041,53.73696944,54.77731574,60.92990821,47.32316122,55.64545603,50.54909056
ENSG00000149294,62.4831011,57.75114757,64.58817825,63.44164644,70.39362454,62.1149488,55.03431263
ENSG00000154654,34.92130864,34.61281893,32.59738192,36.91985129,38.16928778,31.23338207,43.25794754
ENSG00000130287,33.96699775,39.23291075,39.03246379,37.86512913,34.8928091,39.89194792,55.50196611
ENSG00000010292,39.09439694,37.33943048,40.29838153,39.43158952,43.16845114,36.43243064,64.79126493
ENSG00000151503,44.36736895,51.01035788,46.07413124,48.8573599,53.74100608,47.76870199,38.13501617
ENSG00000109805,40.59864969,38.66486667,40.7203541,42.34844683,41.88488218,43.17555755,68.27740912
ENSG00000146918,24.03569459,29.46255267,27.79744381,25.95462846,27.52917658,26.03433349,34.15996154
ENSG00000121152,54.81626446,52.90383812,50.26748377,48.93838372,47.12049244,49.15641795,45.72375685
ENSG00000025770,28.38670526,34.30986209,34.9446044,29.65471596,26.81983583,28.84885602,32.65071619
ENSG00000136937,62.72572251,58.47067005,63.5068735,70.51772621,69.54917128,67.11854445,56.60732892
ENSG00000114503,25.3943745,25.1454177,26.08318019,23.01076321,22.73268202,23.0048127,17.36694995
ENSG00000188505,53.34436121,54.9866664,55.88499376,59.28242398,42.357776,54.96137068,71.65726841
ENSG00000020129,37.67101797,39.61160678,36.39513515,40.02576417,35.7710405,37.15560658,27.20893016
ENSG00000144959,33.20678398,27.75842044,32.8083682,36.75780366,38.50706909,36.82333655,30.12113595
ENSG00000158517,42.96016476,45.14056912,50.58396321,47.47995506,39.65552554,44.25054882,38.68769757
ENSG00000116701,27.0442001,30.03059674,25.16011517,26.60281897,21.65178182,23.45435449,38.96403826
ENSG00000100365,17.59813978,18.10167117,16.72066355,18.63547724,17.93618744,16.94577112,14.96491159
ENSG00000158092,57.01603193,51.35118433,52.69382611,61.68613048,57.25393167,54.60955537,65.40771726
ENSG00000071051,54.41189543,55.93340653,51.98174738,57.63493977,58.46994438,51.89275931,59.17942309
ENSG00000061676,33.59497824,35.06725419,32.30727577,30.38393029,28.98163621,30.33429847,15.53884996
ENSG00000123338,47.81259301,44.2316986,44.09613477,43.99593106,43.06711675,44.2700941,105.6684311
ENSG00000176771,52.81059411,55.85766731,52.06086724,53.09760618,51.14009,50.6614057,56.30973123
ENSG00000167566,41.16476631,41.27786941,44.51810734,45.75144702,45.16136085,40.73239564,24.84940574
ENSG00000213672,46.16276741,42.11100071,47.2873024,48.72232022,47.45827375,44.99327003,24.87066272
ENSG00000115053,58.32618756,58.47067005,60.65855858,60.65982882,58.8077257,62.05631292,80.50017069
ENSG00000125912,40.61482445,41.77017426,40.82584726,36.83882747,44.38446385,41.94420394,27.42149992
ENSG00000184454,67.41640314,67.52150565,73.26498945,60.76786058,76.37235369,70.44124465,106.2423695
ENSG00000084676,41.77940723,41.12639099,42.72472387,42.59151827,46.88404552,42.55010812,64.1748126
ENSG00000140396,66.54296605,71.99011902,64.85191111,66.87165458,65.15801428,73.86167136,64.30235446
ENSG00000124151,46.50243738,49.07900803,49.50265846,45.21128827,41.34443208,43.31237464,49.33744289
ENSG00000266412,34.71103674,33.89329645,35.10284411,32.46354151,34.58880593,35.65061883,27.67658364
ENSG00000124160,36.66818281,36.16547274,36.21052214,36.59575603,42.42533225,38.7192302,34.90395571
ENSG00000198646,51.17694328,43.55004571,42.22363143,46.72373279,43.40489806,45.77508186,40.6645964
ENSG00000111912,40.27515447,41.92165269,45.25655936,39.75568478,50.32941486,39.05150023,67.85226957
ENSG00000141027,42.36169862,44.72400345,41.22144655,45.10325651,39.89197245,39.168772,31.69415224
ENSG00000196498,55.68970155,51.38905394,64.85191111,61.33502728,58.77394756,57.11135319,47.50934289
ENSG00000189430,49.3491953,43.47430649,50.47847006,50.23476474,46.58004234,48.62869497,60.77369634
ENSG00000096264,44.78791274,40.67195573,45.59941209,46.58869311,43.60756684,41.86602277,32.3743755
ENSG00000204475,46.53478691,47.90505027,44.01701491,42.56451035,38.47329095,41.90511337,38.66644058
ENSG00000188211,47.68319494,43.73939373,45.9422648,47.80405032,54.01123112,43.84009761,80.50017069
ENSG00000107130,43.97917469,47.41274542,48.6587133,51.18004257,41.95243843,46.73280133,29.0795441
ENSG00000162736,37.88128987,37.60451773,37.37094675,39.02647045,31.68388667,37.80060133,65.32268934
ENSG00000058804,39.01352312,45.55713477,48.06531436,41.03856184,40.33108815,45.99985275,40.49454058
ENSG00000080986,39.1914455,36.54416878,37.21270703,36.00158141,34.21724647,38.95377374,44.15074056
ENSG00000072864,43.78507756,48.28374632,43.75328204,44.67112951,43.134673,46.14644246,63.09070679
ENSG00000166579,28.92047237,25.10754809,29.19522798,32.13944626,24.48914481,28.86840131,17.60077669
ENSG00000131507,59.02170227,63.09076187,60.421199,58.12108266,59.55084456,60.21905516,47.29677313
ENSG00000102471,67.57815076,67.55937524,66.48705487,69.95055951,76.50746622,71.86805123,98.80242762
ENSG00000182636,63.53446054,59.15232294,60.02559971,56.25753493,55.80147204,59.00724683,61.02878006
ENSG00000173376,21.52860667,22.07797969,19.48985861,20.0939059,20.84110669,22.78981445,25.59339992
ENSG00000188566,42.65284431,44.87548188,42.091765,42.80758179,38.06795338,42.43283634,37.92244641
ENSG00000124479,51.09606947,44.76187306,46.44335725,48.77633609,46.74893301,46.92825427,45.85129871
ENSG00000104419,48.15226299,52.79022931,40.69398083,45.07624858,42.15510721,51.36503634,46.89289056
ENSG00000165795,39.27231929,37.83173536,34.65449825,40.75497849,43.16845114,42.99964989,61.6239754
ENSG00000101079,42.60432003,44.83761227,43.64778889,42.24041509,44.89113581,40.67375976,48.18956615
ENSG00000103034,58.71438182,58.16771322,66.96177402,64.95409097,55.22724383,56.77908316,64.53618121
ENSG00000070614,33.49792967,32.71933869,32.59738192,35.70449408,40.83776011,35.39653,63.26076261
ENSG00000166507,48.31401061,51.23757551,51.34878851,54.8261142,54.9907969,48.72642146,73.35782653
ENSG00000164100,45.24080604,45.74648278,44.17525463,40.21481974,48.87695525,41.08421096,45.34113127
